"Type","ID","POS","Angle","Animation","Frame","Other Data"
"effect","Arrow","540,560",270,"Base",0,
"effect","Arrow","540,570",270,"Base",0,
"effect","Arrow","540,580",270,"Base",0,
"effect","Arrow","540,590",270,"Base",0,
"effect","Arrow","540,600",270,"Base",0,
"effect","Arrow","540,610",270,"Base",0,
"effect","Arrow","540,620",270,"Base",0,
"effect","Arrow","540,630",270,"Base",0,
"unit","SAX-1","400,500",-90,"Human_1hand_Preview_3/0",0,"Team:2"
"unit",28,"410,500",-90,"Human_2pole_Idle/0",0,"Team:2"
"unit",28,"390,500",-90,"Human_2pole_Idle/0",2,"Team:2"
"unit",28,"400,510",-90,"Human_2pole_Idle/0",1,"Team:2"
"unit",28,"400,490",-90,"Human_2pole_Idle/0",1,"Team:2"
"unit",28,"410,510",-90,"Human_Skill_Shout/0",2,"Team:2"
"unit",28,"390,510",-90,"Human_2pole_Idle/0",2,"Team:2"
"unit",28,"410,490",-90,"Human_2pole_Idle/0",3,"Team:2"
"unit",28,"390,490",-90,"Human_2pole_Idle/0",3,"Team:2"
"unit","SAX-8","400,480",-90,"Human_Skill_Bless/0",2,"Team:2"
"unit",29,"390,480",-90,"Human_1hand_Idle/0",0,"Team:2"
"unit",29,"410,480",-90,"Human_1hand_Idle/0",3,"Team:2"
"unit",29,"380,480",-90,"Human_1hand_Idle/0",2,"Team:2"
"unit",29,"370,480",-90,"Human_1hand_Idle/0",1,"Team:2"
"unit",29,"400,470",-90,"Human_1hand_Idle/0",1,"Team:2"
"unit",29,"390,470",-90,"Human_1hand_Idle/0",2,"Team:2"
"unit",29,"410,470",-90,"Human_1hand_Idle/0",2,"Team:2"
"unit",29,"380,470",-90,"Human_1hand_Idle/0",0,"Team:2"
"unit",29,"400,460",-90,"Human_1hand_Idle/0",0,"Team:2"
"unit",29,"390,460",-90,"Human_1hand_Idle/0",3,"Team:2"
"unit",29,"410,460",-90,"Human_1hand_Idle/0",1,"Team:2"
"unit",29,"380,460",-90,"Human_1hand_Idle/0",1,"Team:2"
"unit",27,"430,490",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"430,530",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"430,520",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"430,510",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"430,500",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"430,490",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"430,480",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"430,470",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"420,530",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"420,520",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"420,510",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"420,500",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"420,490",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"420,480",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",27,"420,470",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
,,,,,,
,,,,,,
"unit",21,"450,520",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,510",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,500",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,490",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,480",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,470",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,460",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,450",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,440",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,430",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,420",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,410",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,400",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,390",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,380",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,370",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,360",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,350",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,530",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,540",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,550",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,560",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,570",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,580",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,590",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,600",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,610",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,620",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"450,630",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,520",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,510",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,500",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,490",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,480",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,470",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,460",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,450",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,440",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,430",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,420",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,410",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,400",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,390",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,380",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,370",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,360",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,350",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,530",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,540",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,550",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,560",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,570",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,580",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,590",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,600",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,610",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,620",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",21,"460,630",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
,,,,,,
"unit",26,"440,520",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,510",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,500",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,490",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,480",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,470",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,460",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,450",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,440",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,430",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,420",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,410",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,400",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,390",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,380",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,370",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,360",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,350",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,530",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,540",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,550",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,560",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,570",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,580",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,590",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,600",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,610",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,620",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
"unit",26,"440,630",-90,"Human_Sub_shield_Bash/0",1,"Team:2"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"unit",19,"430,460",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"430,450",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"430,440",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"430,430",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"430,420",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"430,410",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"430,400",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"430,390",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"430,380",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"430,370",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"430,360",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"430,350",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"430,540",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"430,550",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"430,560",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"430,570",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"430,580",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"430,590",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"430,600",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"430,610",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"430,620",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"430,630",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"420,460",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"420,450",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"420,440",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"420,430",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"420,420",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"420,410",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"420,400",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"420,390",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"420,380",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"420,370",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"420,360",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"420,350",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"420,540",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"420,550",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"420,560",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"420,570",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"420,580",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"420,590",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"420,600",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"420,610",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"420,620",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"420,630",-90,"Human_1pole_Idle/0",1,"Team:2"
,,,,,,
"unit",19,"410,450",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"410,440",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"410,430",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"410,420",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"410,410",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"410,400",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"410,390",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"410,380",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"410,370",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"410,360",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"410,350",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"410,520",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"410,530",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"410,540",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"410,550",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"410,560",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"410,570",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"410,580",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"410,590",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"410,600",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"410,610",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"410,620",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"410,630",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"400,450",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"400,440",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"400,430",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"400,420",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"400,410",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"400,400",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"400,390",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"400,380",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"400,370",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"400,360",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"400,350",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"400,520",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"400,530",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"400,540",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"400,550",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"400,560",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"400,570",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"400,580",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"400,590",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"400,600",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"400,610",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"400,620",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"400,630",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"390,450",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"390,440",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"390,430",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,420",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"390,410",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"390,400",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"390,390",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,380",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"390,370",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"390,360",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"390,350",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"390,520",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"390,530",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,540",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"390,550",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"390,560",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"390,570",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"390,580",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"390,590",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"390,600",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,610",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"390,620",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,630",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,450",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,440",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"390,430",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"390,420",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"390,410",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"390,400",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"390,390",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"390,380",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,370",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"390,360",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,350",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"390,520",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"390,530",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"390,540",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,550",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"390,560",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"390,570",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,580",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,590",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"390,600",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"390,610",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"390,620",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"390,630",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"380,450",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"380,440",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"380,430",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"380,420",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"380,410",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"380,400",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"380,390",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"380,380",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"380,370",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"380,360",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"380,350",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"380,490",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"380,500",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"380,510",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"380,520",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"380,530",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"380,540",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"380,550",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"380,560",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"380,570",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"380,580",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"380,590",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"380,600",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"380,610",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"380,620",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"380,630",-90,"Human_1pole_Idle/0",1,"Team:2"
,,,,,,
"unit",19,"370,450",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"370,440",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"370,430",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"370,420",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"370,410",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"370,400",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"370,390",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"370,380",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"370,370",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"370,360",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"370,350",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"370,460",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"370,470",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"370,490",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"370,500",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"370,510",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"370,520",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"370,530",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"370,540",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"370,550",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"370,560",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"370,570",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"370,580",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"370,590",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"370,600",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"370,610",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"370,620",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"370,630",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"360,450",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"360,440",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"360,430",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"360,420",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"360,410",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"360,400",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"360,390",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"360,380",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"360,370",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"360,360",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"360,350",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"360,460",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"360,470",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"360,480",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"360,490",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"360,500",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"360,510",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"360,520",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"360,530",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"360,540",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"360,550",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"360,560",-90,"Human_1pole_Idle/0",0,"Team:2"
"unit",19,"360,570",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"360,580",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"360,590",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"360,600",-90,"Human_1pole_Idle/0",3,"Team:2"
"unit",19,"360,610",-90,"Human_1pole_Idle/0",2,"Team:2"
"unit",19,"360,620",-90,"Human_1pole_Idle/0",1,"Team:2"
"unit",19,"360,630",-90,"Human_1pole_Idle/0",2,"Team:2"
,,,,,,
"unit",24,"345,450",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,440",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,430",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,420",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,410",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,400",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,390",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,380",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,370",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,360",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,350",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,460",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,470",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,480",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,490",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,500",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
"unit",24,"345,510",-90,"Human_Main_1pole_Throw/0",0,"Team:2"
